Course	Room	Teacher	Time	Students
415	265	246	5	2711 3636 7799 7979 6123 8890 7264 875 4593 6066 8612 1670 8590 3489 1790 3745 6803 8752 2182 7107 107 2491 5224 354 1389 4990 7723 1663 6079 
136	311	7	2	6832 214 2612 5191 8281 8038 3060 3388 7832 5052 429 8094 7070 5562 8493 3992 4252 5753 8287 3525 1889 3334 7820 7048 3176 8999 4422 5081 7709 4488 
831	97	150	3	3921 629 5155 3436 7119 5050 8323 2329 4723 5780 5929 3083 2243 6977 7237 8246 2516 2273 4872 7210 909 942 3888 3092 8838 530 294 821 6053 
787	670	537	8	988 7280 709 5151 1122 3943 1784 5661 6904 135 496 7301 2547 878 2301 5561 4745 7430 7986 8040 5006 3936 779 8333 5108 2327 5517 4649 2994 1823 
573	262	287	10	1140 2473 6929 3066 8983 278 2943 4342 3731 5548 6104 2986 5906 1377 6 3245 2604 6804 1954 9005 5955 4937 2316 3444 7216 8911 688 8834 8584 
506	904	132	10	5396 6609 5762 6946 692 1859 1776 3382 1076 6388 4497 7739 1112 8962 2240 4311 1272 1101 7009 2182 6523 5206 3721 5262 19 4667 8667 434 6056 8725 
1030	516	221	7	1894 4430 7018 3539 7386 21 2056 6283 2508 3890 8619 5966 8107 5384 2761 758 120 7909 109 3280 7560 55 6390 2234 6313 7682 8763 8933 800 
965	613	71	8	3431 5170 6708 3142 6702 6570 5505 5411 835 6106 1507 7675 6365 2669 1096 3789 6783 2702 5106 5104 6577 5449 6658 3446 3373 6405 413 1666 4999 516 
966	828	400	12	3869 8561 3145 276 5336 8449 2982 4727 8804 4590 914 7439 2038 1096 5021 2791 6950 4398 8999 4079 7274 4074 3227 1067 2757 8761 8760 2377 2354 
1159	983	162	7	8424 6965 6989 8608 7035 2224 1818 651 911 2267 2460 2936 4335 1330 2286 7237 2836 7662 3720 6956 4648 782 783 1601 1010 8083 4136 2115 474 1109 
1158	93	278	9	8172 6499 7131 3272 5072 4341 8192 5548 7158 6644 3458 1370 5681 2159 7735 8432 5164 2627 2445 7498 6864 2830 1286 4816 2214 4404 8090 4916 475 2514 2535 
877	853	9	5	2900 6111 8462 4556 253 3370 4551 5988 4040 7321 1110 7596 1070 1697 7550 7396 613 1219 8392 5892 5755 6935 8006 3560 6297 7310 3442 1241 645 4951 
1152	946	135	1	1304 3773 152 559 3638 450 8210 5155 1347 6087 3237 3473 2789 5563 8493 2033 7474 8394 6152 4560 6847 5183 6460 2991 8001 6358 3197 8707 7163 8919 
353	963	315	1	8427 6817 3320 3145 8560 2943 4923 691 6344 852 3511 4006 1442 2113 3188 8204 8397 3933 5737 4113 3724 1912 221 5266 5265 6552 7197 1606 2254 
215	958	6	6	5658 8507 2995 1483 4437 4143 4439 3924 3029 45 7458 5847 8596 4846 8398 1312 2705 4442 7105 8129 8000 7004 3390 6406 1977 8997 7742 1999 1517 
765	12	549	10	4899 8253 4912 661 6455 3057 3438 831 5824 3234 2957 4928 5589 8616 1374 8716 2362 7125 8205 1350 6914 8283 4236 167 5827 7146 8186 3221 8412 7684 
677	887	339	1	1148 6499 3301 3386 1949 2783 46 7156 5540 5167 5562 2747 3896 2500 4212 2766 5200 7235 267 6673 5738 1645 1068 2043 2337 5188 471 2140 2265 
1098	251	385	3	6591 8365 2611 4241 3049 239 3040 4058 5942 3341 5724 2566 3185 5905 612 670 7626 165 10 1552 6658 6409 3209 2571 2108 5525 5811 2255 1765 
987	758	577	6	4303 7285 2842 4108 1963 7012 8940 138 6109 5985 3480 6681 1880 2266 3878 8067 6614 485 7005 4375 4732 7440 3203 6132 56 865 8588 2027 7683 2679 
117	453	196	2	8503 3112 6142 3142 3167 8401 490 7368 7053 5377 2401 7470 4097 7908 281 7627 4623 8280 1868 5101 3449 2578 3543 7585 1973 3678 5445 2672 8810 2374 
426	904	236	5	1322 3923 4181 4426 5119 3633 6534 116 7657 6161 5134 8848 3182 2014 8655 2709 2422 616 3624 1864 843 5407 2088 7148 7608 8996 9016 7110 4858 432 
846	40	464	4	7617 3632 3493 5742 5886 3738 8017 794 2069 5981 2381 5904 1237 4881 566 7008 108 4623 8752 6179 5612 3680 2232 4190 1367 2518 2794 728 3336 
843	262	204	11	708 6890 7672 3008 2822 8069 656 2032 7534 5040 6366 8041 6581 8102 6675 7352 1951 5754 6635 7869 5105 7333 4404 1187 6567 3030 6334 3093 4959 8705 
842	251	108	12	4189 3826 152 4322 765 238 5884 4207 8785 1949 1818 527 408 8065 7923 6210 3157 5107 2258 39 1646 1457 6292 5711 5693 5690 6197 1533 5930 6692 
1090	59	10	8	2961 7811 5766 8118 3041 3926 3798 5580 2324 6414 953 1586 7949 1694 1018 5162 3830 1702 1496 2951 4600 5776 2274 2332 1995 841 2006 4979 1511 
1038	791	391	8	5160 592 157 7938 2139 8273 3698 1905 3616 6347 5231 3558 2079 7771 2661 1751 2012 5003 3761 1135 1956 5267 7169 7450 7705 1648 1971 7947 6370 2517 
751	460	80	10	3520 6988 1261 3944 3533 6878 6087 493 5252 8943 5981 5371 6761 6183 6305 1753 5967 1273 4060 5143 7944 262 3728 5464 71 7049 5040 4733 1456 1668 
756	739	527	5	5173 6833 5179 5494 4345 6165 6927 2321 3690 7075 5233 1395 2076 360 8731 8105 4770 8128 8791 5950 5181 5579 3200 2339 5445 4058 8663 6330 409 4131 
228	366	399	10	8078 4898 2714 5294 196 1228 133 6134 8274 4781 8941 6571 3696 3257 4494 8719 6229 2360 679 5169 6099 5675 3353 6353 5635 1184 5225 3987 8856 8452 
223	613	149	12	195 116 4073 5763 1893 3214 2524 2561 3022 7539 5961 362 2669 1316 3662 304 8539 7705 1430 502 5838 7600 8729 808 2752 8838 1249 8834 681 6036 
1180	383	160	8	2906 3530 8461 3324 3653 2137 4704 2205 6574 2261 4258 4045 4251 2285 8393 1933 8799 7353 3335 781 5555 6014 6294 2411 1103 3984 2696 7749 4957 729 
725	7	289	10	7815 339 8030 703 7874 3069 5668 1836 48 2209 4069 858 4007 1443 1463 4313 1956 6615 6092 1958 6888 96 7254 4828 3784 6656 7311 7602 1439 8485 
482	28	132	11	8071 7289 36 6127 4575 3165 6620 976 4128 2983 6105 6100 731 4493 8920 280 6189 7886 619 8756 2153 6930 6545 8872 3786 842 4296 7376 2392 2100 1108 
477	791	449	9	8052 2845 7344 8989 7835 8132 8784 1806 5727 6748 1566 2500 2727 3602 5178 4687 3624 1178 4500 8005 3282 7273 6015 5577 4666 50 7375 3844 2692 8586 
475	835	117	3	4300 2864 3941 7174 6563 8325 7571 5826 6510 6766 5926 5921 4247 7989 1259 8040 4195 6731 3150 8699 7880 8120 4877 6540 7088 2219 2893 3447 2829 
478	539	502	5	3926 596 2635 2774 4573 3068 6873 8093 3380 5350 4602 4121 2306 8658 1467 4272 4216 8436 7941 8578 3467 7251 5240 3469 7424 3094 439 7998 6471 
344	958	301	11	1161 1095 1341 2838 5118 3678 3679 5213 5132 2782 1444 6020 1296 5848 3628 892 5345 99 1950 2184 5126 1700 6425 2042 4872 425 4662 6302 805 2104 
664	739	388	2	5170 156 6810 5153 43 6125 7032 839 4672 4497 7776 341 2366 466 2075 8779 204 4197 440 8393 5671 7968 3448 7212 3446 6560 7165 8661 4585 1514 
711	610	215	7	3713 1262 2654 8465 6368 3735 4165 6265 773 4284 3364 1190 7490 3790 1372 910 7753 2447 8068 2449 5995 266 160 4730 4936 6296 936 4953 
914	676	60	6	217 1165 7838 3533 3060 5667 4653 5506 5132 4538 3105 6512 1941 5701 799 4964 3879 771 1156 2765 3179 3131 8475 2217 4293 6211 1763 8583 1513 
1069	28	205	12	459 1781 114 6702 7973 7958 1948 3579 7435 7719 7776 5 4180 8499 5963 4962 2287 121 4032 8479 1934 4177 2490 2992 7587 6429 7503 5911 1184 
1060	946	221	9	3491 60 5884 8321 7134 8785 5415 3794 5983 6515 4906 5798 1116 8635 2933 2588 9006 8557 6736 6157 4545 3280 2121 7162 1576 4742 3099 2160 538 
1066	437	111	1	8070 984 4554 7204 256 8308 8940 1429 7635 3856 7988 8808 2648 8372 4812 8396 8332 73 4447 1910 7841 14 7944 7257 5594 3202 8993 4644 6033 
523	366	596	9	2929 3909 6605 5764 2053 1983 4513 7362 1612 2223 5948 939 3088 410 5686 816 898 3957 7103 7483 5127 3019 5637 2085 379 1473 4978 7763 6057 1575 
446	28	218	5	7154 2631 3533 7341 8327 6080 1198 1968 8863 1078 6764 406 3853 2389 7882 448 4255 4648 1919 4442 6936 7646 7003 5180 2553 3034 5463 2350 
104	430	430	1	2903 8232 2299 2863 8032 313 5156 391 4044 2137 7094 4728 1197 1469 6518 1313 8434 1712 8286 2839 7823 8005 8244 6794 6544 5263 54 8723 
905	93	475	2	2731 317 3909 2777 4105 3329 4785 2806 3292 5988 6419 4042 6416 1734 5621 404 8495 8960 2871 2282 6884 124 6178 786 4394 2752 7502 1512 
909	575	495	6	5392 1141 3925 8744 6237 6905 3065 3041 797 4946 5981 320 1674 1015 2159 959 2769 4920 3358 8873 7069 6752 4640 6428 7505 7681 511 1005 2161 
37	59	195	12	159 8744 270 5887 5495 8541 4921 7574 1715 1960 5358 8653 6246 1035 4890 7296 4117 105 8444 1849 6657 3788 37 5863 1452 299 513 7892 
641	912	314	4	8362 3777 554 331 4240 7874 3060 866 2528 6222 7559 8375 2274 209 1124 3819 3919 5320 5652 8536 7868 393 3688 1721 5854 4958 3193 3960 826 
643	12	334	1	4087 337 8298 3584 4220 629 5274 5133 4069 7590 2667 523 4962 1477 5160 2605 3913 8395 6886 4114 8696 3707 2332 2576 8028 7375 8959 4480 5932 
431	311	134	12	865 5897 4369 8463 4458 138 4001 8806 8717 5687 2584 143 717 4881 4114 4110 2184 3312 6635 2555 5341 2273 3422 57 4017 7829 6511 7042 7186 
753	438	78	3	2614 7810 8623 6142 5664 4470 2302 7572 2905 6431 4510 2889 6226 2465 6998 1354 3076 8429 2803 4375 5267 1068 967 7599 5959 6278 2085 4975 3968 
857	555	337	2	8365 8364 2925 702 314 1483 3003 5646 831 3210 5273 2301 6282 300 7854 2405 8141 8144 4620 5778 3077 4153 1848 4132 862 6335 5793 7317 
859	402	130	4	294 7678 85 6436 7454 2342 3251 5706 4143 8883 1115 1824 7690 2910 3913 4096 1862 5550 6955 4150 38 7606 8931 8184 7542 6775 1368 804 
192	69	439	2	8219 1144 8216 6900 5072 1904 4555 1422 4538 4141 5190 6362 1407 1210 2441 756 8437 7921 2424 2287 8286 6934 6796 5630 4910 7422 436 5811 7465 
90	613	347	6	2907 4369 3947 8682 8112 230 1632 4519 5825 7694 4880 1250 5807 5680 501 850 8439 3485 1151 8943 75 5186 6159 3783 7276 7582 8662 538 7185 8862 
349	491	294	4	8605 4637 1774 8942 2132 4041 7075 1469 2174 6240 3993 6365 1259 8637 4887 5519 8419 1666 481 8080 962 7146 4424 7425 410 7533 5915 1572 7735 
550	555	328	10	3495 7851 113 3294 3149 1897 8942 1812 1617 1072 5547 1110 540 2262 584 1149 5386 2640 6805 2589 2389 3311 107 4732 8893 5091 7724 5798 
1057	402	109	9	3822 8415 6815 2436 114 1908 4471 7092 7450 4510 5907 7778 1597 7027 5049 6093 8417 5517 3398 4378 7164 5980 531 2103 7893 4851 2067 
1059	40	561	8	9008 1064 2948 83 6947 4205 1632 6349 652 1394 1037 2915 8437 8066 2422 5532 2978 7661 8243 4230 4795 5719 7449 8993 8997 6562 7066 5244 85 
147	430	414	9	5526 5174 4088 6169 8563 8442 2880 3024 5317 954 1 8617 4968 1030 1699 4276 1353 6829 3743 1492 2979 3649 6526 4603 1991 6676 7191 1664 6375 
1191	59	22	1	3907 8307 5013 8989 4285 7155 3791 7774 1293 8734 4273 3879 4270 5324 7961 6911 6880 6157 6158 2953 1608 3018 3569 3524 7165 644 6054 2692 822 
689	963	138	3	769 403 8252 761 6256 1049 7368 856 1810 1079 7055 6200 7732 8434 7298 3624 4191 7101 4239 7948 6171 5717 1975 3220 6113 4589 7745 1740 5188 
130	427	513	10	3948 5039 2651 4369 2775 5058 4225 1832 3555 4946 2206 7576 7630 1291 1294 5821 6211 5729 8008 5656 6714 4790 7730 3548 1454 3844 7502 274 
490	916	81	8	4340 56 603 6859 7659 8013 4029 2131 3843 3899 464 1754 1259 639 3873 1275 8009 6950 485 9020 6710 7706 1466 2042 8895 8894 7991 2364 
26	575	493	11	2433 7359 3414 6532 394 253 251 2807 5053 692 3233 4164 5983 7433 6362 2365 1793 3608 8753 5750 164 2017 5267 1026 7331 7798 3440 1680 292 
1029	155	544	11	3927 1346 3005 5508 5135 6909 2324 5090 7458 6474 7479 753 8513 898 2878 5531 4506 5030 4238 6636 6600 2339 909 5084 8589 4485 8910 8029 2519 6937 
137	916	149	1	1781 7260 1237 6749 3475 5250 7320 1058 2562 5622 7535 8595 6069 4499 3666 5009 8393 7967 3288 6172 8470 6422 6751 4523 5420 7345 6332 437 514 
406	63	353	9	6833 5553 4326 4656 7859 5820 3578 1093 7612 4987 3081 8591 3834 1285 1170 4318 3952 1318 7352 8280 4466 8535 8129 6546 783 7166 5571 3143 438 
403	731	482	1	316 4186 4633 6161 237 3732 5430 4472 6003 7159 3028 5278 954 733 520 5689 8222 2601 2855 8161 1493 6671 5677 6891 2230 3455 7376 7640 5933 351 
933	366	37	3	8363 8502 6595 982 767 6738 4745 8402 6874 7636 5621 1256 502 1566 2621 3877 1595 4626 7942 8289 1700 5597 5364 4916 862 2235 8706 7406 1381 
930	486	311	12	3612 8425 5028 2457 8384 1554 8985 5508 8135 2489 870 7552 3994 3916 2913 2462 206 7002 5971 3316 3540 7589 6299 2575 7371 5413 7603 2556 587 
935	589	35	1	2734 2965 8257 4898 626 1080 3928 8681 3710 4693 2549 3257 328 6364 2649 2606 1156 5281 303 8777 1152 7107 4778 3885 5830 7561 1367 1688 
393	530	338	9	3900 2849 1952 1481 8562 8279 5640 6625 7059 8888 7202 7630 3254 7539 6684 3663 899 245 3260 5757 3334 6953 6172 4715 7442 7145 643 1865 
89	311	153	10	8794 193 6607 6167 1630 6313 6473 4742 44 6666 7329 6303 8044 1154 2819 1955 3708 4566 7231 8350 6679 4351 907 6132 8993 2890 5634 6370 8831 
398	575	21	10	788 191 4026 4631 1895 7179 7984 8653 2077 2241 5862 5380 2816 2918 440 7045 4775 126 7005 4377 1043 6385 7333 783 1843 7585 8991 3427 1392 
792	843	540	5	4084 2904 4760 6720 8686 3534 7456 2524 852 3925 7635 507 4963 1671 5849 2449 7040 6737 269 4875 7565 4711 4027 8186 5571 1456 5932 3190 684 7748 
584	366	440	5	3949 7215 8453 65 5507 7133 7792 3047 6539 6519 7859 4068 8514 896 174 3405 6736 3174 3886 6422 5831 7330 8089 2085 8917 1668 8556 5971 359 
1136	498	283	12	311 8620 8461 1736 3418 4925 4002 1963 8690 7755 7472 477 5862 4210 1356 2183 260 1865 7123 1647 4078 6017 5302 3441 8480 7501 1686 5682 6696 
1009	843	385	6	4267 8178 6980 6537 1922 7950 7016 5135 6621 7638 4985 6322 7692 8377 8310 242 8356 7563 7145 4076 5573 943 2570 8817 7211 6690 4763 
1005	554	362	2	6818 6854 1204 6700 6921 3259 5728 5318 1836 2522 2208 3974 2015 5288 1312 224 3720 7218 1621 4054 5713 8183 1455 5792 6235 2256 2008 2531 
179	872	595	5	2661 8031 4360 5333 3014 178 3042 1982 2303 8827 2175 1390 3832 8717 4333 6914 4030 9004 6671 5595 161 6636 7441 7319 6119 1186 5409 646 3106 
977	366	434	12	2860 2596 1485 706 91 6948 4558 1814 7690 2030 7531 2917 5834 1026 4466 4796 5483 6013 4018 4154 1708 6358 8703 2576 5933 8853 1761 1510 1574 
971	731	360	9	5019 665 3943 1168 1088 8463 5881 4613 3671 1231 7710 795 3369 1966 8615 2740 1592 144 2914 2722 8751 7627 488 1912 964 3035 1579 2321 
185	468	418	3	4364 1268 5036 4308 1784 7220 9010 112 8781 4519 5626 4126 6204 7696 3180 5328 97 7804 381 5757 1881 6795 8877 7315 5426 7376 6319 3982 7428 
16	93	576	7	1142 4303 2315 273 4105 4396 6939 835 3971 8821 1032 8399 306 7643 3979 5897 5538 6860 8001 4547 5670 7250 23 3426 2497 2257 6692 1368 
928	363	423	6	5172 1160 7172 6762 3657 3678 5526 7019 399 8014 1901 691 4531 3793 7777 2170 402 343 7757 1673 7487 8792 6273 4075 7876 6312 7468 7720 2149 
209	321	273	8	3869 5015 704 6452 110 9012 6085 4343 1717 1540 7598 4615 4005 7055 1039 6680 1216 3870 8757 8775 3403 8571 5755 7440 7256 2024 6696 2794 1369 
779	516	87	8	8385 3490 6816 3271 2883 7095 7574 5540 6269 4495 8490 6046 1374 5803 8826 197 3489 7922 7806 445 2427 8942 8605 4375 3564 7279 5791 3432 2399 
70	262	113	7	2591 4241 6746 7131 236 6622 6875 171 7269 5723 1193 6514 5193 6164 939 6068 8228 4337 7626 8124 8318 6400 5343 2490 8990 5447 537 3376 3981 
1048	834	89	1	4080 2492 1209 8843 3864 7383 4703 5564 2673 365 6821 8103 7808 4887 5181 4239 7943 2331 4964 5365 2129 7212 1996 5241 3424 6752 7520 6193 1385 
694	312	419	6	8251 6490 5157 5661 6607 4472 4803 6347 6415 3512 2225 2305 995 1097 4211 3586 2852 3355 3136 8474 3640 1060 3502 3420 1481 7217 2379 
543	198	482	5	3593 3576 4249 7900 6948 8303 5746 7679 2867 7151 6063 1753 586 5166 8633 6610 1592 6158 8261 3207 7567 1047 4665 4077 5225 1822 5475 2257 7183 
547	381	238	12	2967 215 8389 4101 1584 7656 8402 7055 3293 7302 2985 7073 428 8921 2401 723 2814 5060 5462 240 5468 5045 8559 4601 6350 3033 7506 8665 2165 7529 
990	251	164	2	4321 454 219 1875 275 4786 175 6705 6187 8945 3340 4048 41 3856 405 1567 3492 2285 3137 7126 3050 7336 3546 2125 5719 4521 3846 1515 6338 
258	486	237	10	4302 2711 5296 5094 8239 5031 6537 5214 8464 6969 6160 8271 5191 4496 1758 1657 500 2877 6994 5674 4465 8692 4931 4711 1556 2993 352 4991 2791 
312	23	386	12	5506 6621 6002 3123 5376 1195 5316 1696 5842 286 8516 8778 7294 3833 2641 1860 7715 7663 2974 5308 5635 2314 36 3223 2379 1851 8837 1458 377 
783	12	543	12	6893 2196 8131 5238 472 5569 5350 3512 6764 4720 979 4342 8714 401 2363 724 3887 1179 389 8124 5558 1991 3545 6545 864 5444 8978 470 1417 
404	983	163	8	6558 6925 1906 4612 7246 8860 3105 2529 7779 3660 3441 303 7234 6733 489 1041 5833 6277 4752 7214 867 6395 5818 3330 1749 7744 1008 2375 8586 
250	575	125	12	3614 154 4087 8179 2290 3007 7851 3658 7879 2521 6786 7492 1163 3180 3580 8514 6808 6546 4563 8263 7567 4151 6150 1709 4076 2024 8588 5918 
251	852	217	6	151 8234 748 3274 6603 6896 1050 4692 4804 6289 3025 1115 8654 5160 5069 6993 245 4033 5109 8410 5198 6509 2490 6462 7684 7760 2577 6408 
257	521	288	10	2474 5018 8179 3067 5820 1710 2343 5628 5419 3437 345 6065 4860 6024 8149 205 8067 462 5893 7942 8579 2998 5639 4734 1061 5220 3111 3090 7420 5972 
1150	904	248	8	3599 577 8604 7033 5749 4472 5076 2940 5432 6519 7094 5352 3362 7410 6061 6307 1337 3484 4886 7102 7001 5738 6484 869 4717 6569 4955 1383 
735	853	433	10	459 395 8252 4523 6984 8153 4101 8445 5337 3655 839 1409 8598 7473 3762 8515 8755 3744 7021 6525 8267 7160 1065 6560 6312 8702 3193 3192 
876	613	416	11	5390 5036 2431 7175 392 6041 5589 2943 795 7095 8948 7362 3791 7495 1408 187 2507 3939 120 7499 1496 8338 1551 3545 6794 3243 2278 2143 
356	262	559	12	6492 8509 8382 6949 145 6604 2569 790 876 8354 3892 3890 8655 6437 3914 6587 8775 3153 2182 3708 7788 6717 8318 6540 6565 2697 6727 3981 4972 
950	7	91	2	2903 2964 190 6891 4572 1885 7498 4040 2887 6001 1852 7767 2014 5862 1176 2468 4776 6447 3157 8698 5534 7902 5953 1020 7607 4643 7990 431 8977 
803	262	282	8	2734 741 3824 8422 2732 7880 8230 7116 5668 1221 6510 870 7553 3893 6328 8063 2931 8358 7042 5899 95 2210 1706 3460 6293 6563 829 1462 
289	924	1	2	4899 7934 3634 3801 8258 8217 5373 7794 1543 1942 7718 4820 172 4969 6807 4499 5967 5119 1153 1595 4774 8454 8428 8127 7000 4687 6194 6214 8852 7620 
1091	306	526	1	8079 1206 1229 67 1904 7672 5946 4040 3125 656 2078 186 4989 4965 1393 2627 2936 6489 7231 6345 100 6469 1625 1809 866 2005 2101 
262	611	128	7	6592 887 572 1921 5213 8299 7247 2135 6002 8676 1752 8733 2420 7220 8532 6487 2211 842 7446 4641 1970 379 7991 1471 2007 1006 5970 7952 
264	105	560	9	1082 6907 2199 1488 6266 7097 3217 8471 5515 6710 4598 2076 8163 2141 580 2851 5754 9021 6484 2123 6540 788 1844 5693 720 3985 2536 
56	555	210	5	8627 1308 3416 4024 7653 111 2093 3672 4610 8131 3512 6102 3677 1569 4844 1296 6976 1799 4334 2286 1674 3151 2044 7865 7583 2244 6693 5916 8819 
535	788	181	5	8426 1306 8365 196 3717 2633 5058 5989 5826 2567 2221 2174 3084 1096 3764 8227 3589 714 8214 4932 7253 1824 4738 6754 7549 2259 8723 7429 
533	652	210	4	5176 7798 2093 8012 1301 346 7054 2306 540 1501 5843 1691 2017 3858 5089 1955 7230 4628 8873 5429 1640 6504 1364 7507 2116 1571 820 1764 7727 
598	232	30	5	5371 4322 8276 3149 490 4800 1711 1732 1779 5563 7774 6061 503 1034 1013 2605 4774 4032 3647 1868 5104 5186 782 4641 6698 8930 7994 2533 
981	650	251	4	3717 7812 2470 3619 7855 2657 8623 8297 4634 5133 6704 5980 112 7512 5288 899 2766 8147 8063 672 1043 4918 4527 3241 5570 5918 5811 1458 
113	93	173	3	3758 3750 6140 5600 7358 3045 1811 5827 6786 6286 7635 1113 1659 4 2508 4966 3814 2937 3668 6612 8573 3408 6632 2218 1607 6253 6251 8687 
306	363	64	12	3772 8363 8055 1260 2296 2800 6920 7454 6782 3775 5828 736 1564 610 3482 8751 2729 7485 6615 5041 11 2045 3229 6658 5301 3889 7188 7540 3216 
776	323	346	2	8034 6834 4324 4895 3426 8987 7340 4557 3670 8449 5251 876 2112 8376 8064 6991 2766 6887 4649 6883 3172 7948 7169 4070 1681 7745 4952 
827	656	599	7	620 3494 4245 3945 3344 3232 7246 5195 7151 1440 504 2179 2503 8626 2589 7484 6488 5044 8262 4793 5308 4156 4132 1722 473 539 7421 6219 
1164	636	241	9	5033 5079 6381 7229 5645 5491 7579 6439 7479 4868 5782 1118 349 5804 1159 8108 5894 6911 4465 480 2333 1995 842 2083 3221 4485 8461 2518 8336 
560	610	30	11	1142 8425 8300 4650 8560 3068 1902 5354 6784 7200 3022 2381 8737 3993 6364 2330 2466 2626 1675 3703 1598 3640 5407 7604 8887 6192 8731 6740 
564	957	322	4	2770 3928 2631 608 7791 6609 6148 4944 6085 2341 5192 1569 4964 500 771 4317 1130 1345 7962 1931 7646 3310 3741 8471 4299 1106 356 7525 7545 
724	895	399	9	605 626 6839 1124 5880 4225 6941 8781 3731 4043 7515 8773 4863 329 441 1176 1798 8435 301 1358 3931 6860 4919 4160 53 2571 416 5970 2537 
40	834	539	2	5391 3063 5743 7170 8787 87 855 5270 4699 6642 401 4967 5590 3621 7008 2979 160 8355 8289 2331 7444 5083 6750 1820 8917 6031 6231 
1111	460	299	7	6606 450 2632 849 6879 3147 7384 2805 1986 6578 4740 8482 3184 493 1509 7556 3952 3152 7864 5489 5759 5761 7702 1557 6564 3209 3442 8767 
486	639	12	2	2478 5745 5509 279 3160 6922 8942 4804 1773 5581 5451 5454 7366 7775 1560 2011 816 2465 3955 3741 6932 8315 3330 6936 3056 1431 1976 3114 4911 374 
590	963	391	7	3759 2737 706 3635 5216 5330 6830 6383 5133 8888 5254 6660 2071 4867 8516 3583 2702 1955 3151 5755 4568 1290 7543 4179 7191 410 7501 6070 8645 
479	73	170	12	1069 8072 2451 8153 3865 3066 7018 7382 119 8525 255 1198 1884 2226 4537 1611 2383 3087 2267 8104 8047 2046 6099 8741 2793 484 7218 1490 4731 1385 
198	916	52	11	8030 6989 884 2653 986 7343 5054 6149 7381 6128 594 2785 3470 4147 7982 2366 3086 3623 3354 6617 4799 5479 4234 7270 4053 7462 1660 7655 
341	239	224	5	4183 2192 5473 7873 3167 173 3278 830 857 6186 7670 810 1031 3181 3879 3765 440 8393 6933 5205 7967 1703 3683 7213 689 297 372 
343	354	119	4	6982 702 6605 7914 1051 3211 6574 790 7153 4907 2177 522 8905 207 5467 4604 105 7270 6401 1627 4669 4073 6113 8480 6253 372 8548 
715	516	550	4	2861 572 6983 1481 5665 6700 1052 2886 1834 8026 4007 7518 568 8754 1218 7020 7622 7782 4352 6468 1024 1189 2049 6076 6075 3846 8647 
917	427	20	7	7816 2658 3594 5341 8328 395 3787 4551 4149 49 6511 4380 3218 7459 181 1520 4596 285 3600 1230 2421 4099 4799 6179 8497 4546 6568 6257 
916	460	52	1	2614 2868 4891 4245 8074 6602 4014 7095 7322 4144 4727 6667 7759 8842 5288 145 3871 7865 6522 6442 6869 8554 4231 3705 7275 2993 7374 
297	539	42	10	6987 6986 3806 4654 7830 5765 3650 3554 1969 6430 3458 508 1477 1799 1522 3838 4252 670 6612 2187 8245 5402 4979 7467 7185 6254 
1081	983	133	2	8505 3820 2431 1089 4767 8299 119 5763 958 4703 5623 2503 1217 2701 617 7398 98 6910 7788 387 4374 9022 4839 4151 8874 1023 3848 
191	59	575	9	4289 5396 897 707 3007 5669 4553 198 5822 4539 2885 1215 7328 8869 362 3080 637 7009 6610 6614 4235 16 1182 424 1682 2005 1573 1746 
738	958	219	7	1783 2840 3321 6929 4470 856 2324 6414 1853 8615 7479 3317 7735 3488 6822 6738 6804 5891 5736 8350 8243 4231 5776 5222 6755 3842 8965 5853 2693 
1015	108	597	6	5018 6858 5472 6743 3045 3677 5436 5352 2884 6473 1961 798 8824 8718 7194 184 2067 8957 4835 2278 52 7991 2799 2142 802 8722 6233 7428 
442	887	557	6	459 213 1080 2772 6984 2296 5881 1929 5765 796 6479 1429 7207 283 6302 3763 8512 2874 6868 1887 906 3788 3414 941 5871 1103 8587 
109	63	542	11	3770 4858 3534 7674 5076 5075 3452 2982 6646 5721 42 3361 4900 1440 6209 6823 5008 73 7105 6252 3720 5738 2300 4158 3506 8321 6315 1006 
430	856	592	6	8369 3779 1343 133 6142 6534 3674 5099 4802 4942 5869 688 4198 1276 8359 8452 3707 6012 961 5260 4404 3213 8680 3506 1685 3963 2515 361 
331	453	97	6	3613 8603 2776 8408 8036 181 2942 3129 5982 978 3 2382 6183 1118 7418 719 2589 5026 1957 6885 3264 5329 4157 5630 1515 1574 7620 
333	453	489	9	5013 1326 5152 4240 4022 7036 1878 2810 1537 2888 4414 7981 650 6244 3433 7752 6825 2854 122 3352 5613 7371 6771 4507 4902 6211 6234 1381 
234	262	106	3	4081 6850 6988 8509 6812 8074 2564 4455 3536 2343 4942 4005 8800 1464 1467 4444 5320 5047 7731 3391 900 4423 2493 5446 3845 7372 7602 
1053	235	309	8	2614 6597 8070 330 8150 6687 2193 7654 3306 1738 3470 862 2150 280 361 716 6400 1937 240 4863 8579 6010 8086 4170 5185 4916 2214 7734 
1054	530	411	10	2860 5114 7817 332 3652 2347 525 4699 819 320 7759 1507 7770 1677 5860 6818 2467 2914 2878 8457 8317 228 3116 5306 8660 4725 435 5799 8586 
612	67	48	9	7930 3479 4434 7831 4410 4659 8346 3278 8568 3368 7052 1580 5560 4823 5457 2118 189 449 715 4774 3205 1400 1748 8498 1412 2029 430 
