Students	4761
2633	220 918 515 700
2634	942 488 848 863
2635	891 482 435 713
2636	871 120 952 515
2637	589 739 246 41
2638	951 117 239 268
2639	80 785 632 874
2640	230 645 818 809
2641	698 773 314 506
2642	534 718 492 677
2643	45 278 472 237
2644	415 84 954 664
2645	831 850 509 607
2646	72 986 252 504
2647	120 976 789 508
2648	961 426 389 648
2649	677 624 296 457
2650	448 359 37 714
2651	294 521 407 402
2652	843 795 64 889
2653	931 570 312 973
2654	373 904 743 161
2655	285 137 971 997
2656	171 27 299 767
2657	898 462 864 452
2658	158 992 681 652
2659	266 111 232 758
2660	771 227 295 45
2661	466 231 920 442
2662	853 945 722 493
2663	731 312 439 799
2664	666 134 371 817
2665	35 348 361 85
2666	899 133 354 489
2667	198 533 697 172
2668	760 373 864 878
2669	247 121 487 364
2670	723 219 730 652
2671	745 658 432 232
2672	253 934 897 388
2673	627 560 29 921
2674	916 510 13 94
2675	589 944 336 387
2676	561 445 449 927
2677	472 689 188 372
2678	916 621 591 845
2679	179 911 424 782
2680	801 88 415 329
2681	580 473 429 303
2682	355 909 974 593
2683	541 638 83 711
2684	105 233 611 882
2685	695 729 61 370
2686	473 385 446 571
2687	823 462 232 815
2688	299 115 895 774
2689	724 683 836 168
2690	273 60 778 87
2691	292 362 992 364
2692	755 151 868 898
2693	111 62 81 811
2694	308 932 578 441
2695	225 546 470 173
2696	416 714 830 369
2697	945 863 115 389
2698	282 74 91 199
2699	444 2 556 956
2700	310 455 937 373
2701	655 199 953 727
2702	852 524 515 84
2703	448 47 852 168
2704	71 506 750 216
2705	386 861 558 131
2706	317 938 146 957
2707	376 130 116 625
2708	257 136 627 673
2709	419 497 129 35
2710	76 218 925 630
2711	267 415 842 477
2712	503 705 630 16
2713	204 539 201 734
2714	41 554 205 507
2715	350 916 873 305
2716	785 988 906 321
2717	888 298 544 620
2718	395 619 790 277
2719	315 194 151 421
2720	347 208 723 923
2721	403 840 113 610
2722	370 831 577 159
2723	817 900 2 647
2724	50 355 611 139
2725	489 563 579 674
2726	946 935 368 437
2727	661 666 582 145
2728	213 624 290 604
2729	228 607 153 659
2730	634 326 651 262
2731	402 131 352 83
2732	191 54 333 853
2733	956 490 748 813
2734	752 835 442 973
2735	334 108 724 194
2736	266 710 752 4
2737	630 629 705 708
2738	861 941 478 415
2739	84 168 252 534
2740	602 966 952 648
2741	16 619 600 464
2742	257 601 351 5
2743	290 161 991 977
2744	317 751 742 325
2745	290 433 883 469
2746	695 166 381 511
2747	78 442 916 261
2748	960 815 341 183
2749	886 930 351 14
2750	744 88 308 811
2751	320 815 514 628
2752	911 358 578 700
2753	717 309 710 512
2754	440 372 106 103
2755	890 485 941 363
2756	507 611 722 564
2757	87 423 735 240
2758	137 981 502 301
2759	391 504 369 771
2760	921 184 633 88
2761	911 74 768 766
2762	734 658 1000 619
2763	78 519 400 418
2764	78 278 183 773
2765	81 696 580 498
2766	668 856 486 574
2767	945 812 671 659
2768	147 84 125 865
2769	86 78 823 28
2770	350 752 731 892
2771	202 912 45 770
2772	393 955 865 53
2773	216 1000 606 187
2774	939 536 350 63
2775	621 303 996 231
2776	420 183 817 627
2777	969 947 919 5
2778	630 449 42 532
2779	456 992 91 959
2780	99 465 296 754
2781	491 288 941 982
2782	851 254 178 757
2783	932 954 666 546
2784	706 379 121 699
2785	158 559 449 364
2786	43 119 38 631
2787	504 731 112 796
2788	64 473 392 130
2789	640 754 869 335
2790	919 111 293 4
2791	378 701 370 119
2792	718 772 115 852
2793	50 765 695 309
2794	376 750 510 289
2795	1 783 527 581
2796	429 813 621 597
2797	25 358 292 746
2798	460 343 784 399
2799	501 606 644 653
2800	528 514 975 726
2801	832 345 342 170
2802	49 790 488 303
2803	399 186 972 907
2804	486 816 951 854
2805	835 418 305 166
2806	880 821 256 379
2807	134 690 659 686
2808	589 309 459 46
2809	706 467 522 68
2810	95 650 784 875
2811	689 550 988 844
2812	844 164 31 213
2813	704 175 3 551
2814	708 251 155 66
2815	38 43 476 343
2816	15 906 28 211
2817	808 497 315 94
2818	37 728 337 885
2819	760 977 666 532
2820	443 840 358 408
2821	750 838 309 782
2822	537 985 77 472
2823	364 593 186 874
2824	978 397 788 16
2825	844 642 524 153
2826	346 990 778 494
2827	214 597 856 269
2828	73 811 210 130
2829	509 394 523 383
2830	264 664 620 182
2831	67 448 918 512
2832	386 317 727 580
2833	143 296 827 467
2834	121 734 394 330
2835	502 288 668 681
2836	464 297 672 937
2837	229 110 393 318
2838	739 114 796 716
2839	740 142 55 475
2840	348 91 924 278
2841	825 922 788 919
2842	942 619 164 664
2843	654 253 51 797
2844	169 390 132 550
2845	830 844 505 965
2846	332 89 908 737
2847	956 703 824 111
2848	85 419 714 634
2849	678 894 77 641
2850	772 237 107 766
2851	861 685 34 371
2852	121 338 739 461
2853	341 563 939 448
2854	799 788 16 694
2855	723 55 793 534
2856	761 572 61 773
2857	793 826 191 238
2858	413 718 479 963
2859	428 45 93 968
2860	366 985 314 369
2861	336 592 699 869
2862	952 673 474 406
2863	556 274 752 271
2864	744 109 634 954
2865	419 863 211 137
2866	14 869 291 879
2867	586 421 177 296
2868	474 871 222 919
2869	853 83 408 902
2870	627 57 63 92
2871	656 195 498 412
2872	788 488 101 657
2873	569 453 69 562
2874	127 347 665 375
2875	665 494 872 293
2876	123 498 701 268
2877	300 205 777 281
2878	453 986 191 339
2879	707 857 6 761
2880	646 99 113 739
2881	855 84 837 646
2882	812 373 519 672
2883	141 606 208 475
2884	360 248 144 960
2885	851 561 339 650
2886	923 907 688 515
2887	785 305 500 497
2888	604 204 515 161
2889	72 501 535 163
2890	298 472 84 174
2891	31 409 615 26
2892	39 466 843 625
2893	834 325 957 308
2894	266 615 673 115
2895	878 236 914 829
2896	446 285 244 776
2897	9 889 959 395
2898	694 759 758 474
2899	166 634 523 154
2900	930 204 685 985
2901	599 602 596 326
2902	619 988 13 560
2903	526 991 255 166
2904	339 306 449 689
2905	4 533 30 628
2906	244 249 781 59
2907	816 438 101 190
2908	11 121 311 685
2909	382 507 872 536
2910	998 10 853 930
2911	64 398 353 284
2912	148 379 312 675
2913	739 449 159 768
2914	639 713 255 200
2915	185 856 649 951
2916	429 48 224 435
2917	654 476 864 915
2918	574 575 738 138
2919	990 961 507 998
2920	674 350 78 174
2921	770 491 138 601
2922	883 558 991 536
2923	266 861 127 851
2924	644 706 365 971
2925	458 289 697 831
2926	744 578 807 51
2927	934 893 531 840
2928	323 783 785 343
2929	293 421 38 169
2930	200 254 680 855
2931	562 499 333 262
2932	240 97 634 332
2933	234 324 398 681
2934	510 791 583 46
2935	752 505 687 235
2936	691 864 215 679
2937	658 467 644 779
2938	500 784 910 553
2939	167 644 223 642
2940	917 37 876 951
2941	636 527 516 398
2942	654 27 828 509
2943	224 438 16 694
2944	588 713 537 710
2945	107 836 893 145
2946	889 640 506 300
2947	713 839 880 903
2948	163 368 823 69
2949	829 611 17 347
2950	213 81 995 783
2951	871 238 565 493
2952	973 599 168 247
2953	265 717 843 151
2954	740 848 703 383
2955	677 734 620 540
2956	90 315 491 954
2957	787 972 946 87
2958	757 964 752 44
2959	383 787 8 372
2960	328 577 333 709
2961	857 242 656 751
2962	803 527 654 254
2963	558 629 749 15
2964	957 515 533 450
2965	65 831 355 527
2966	968 922 94 629
2967	160 77 157 725
2968	950 27 841 9
2969	173 928 100 493
2970	872 490 767 758
2971	408 607 462 887
2972	864 195 55 331
2973	570 99 9 946
2974	20 735 534 303
2975	468 833 874 808
2976	669 603 560 506
2977	764 93 77 172
2978	505 374 376 559
2979	234 767 388 209
2980	121 18 379 979
2981	818 460 354 405
2982	256 804 877 961
2983	707 482 875 434
2984	499 98 99 531
2985	878 735 660 113
2986	289 804 243 253
2987	760 62 276 666
2988	797 91 277 875
2989	173 186 257 29
2990	671 524 75 285
2991	292 973 926 687
2992	702 711 208 970
2993	142 395 161 585
2994	157 101 394 681
2995	52 221 331 972
2996	936 622 147 403
2997	583 162 16 669
2998	694 442 664 826
2999	647 940 935 132
3000	793 234 367 421
3001	965 486 707 841
3002	263 14 782 920
3003	506 278 686 24
3004	961 749 654 482
3005	298 644 138 450
3006	765 695 289 41
3007	816 717 443 29
3008	956 641 102 409
3009	202 595 848 285
3010	896 998 289 477
3011	703 199 533 307
3012	744 23 333 498
3013	81 238 393 687
3014	227 246 801 763
3015	180 699 4 54
3016	399 587 491 178
3017	534 262 673 274
3018	953 514 554 170
3019	622 103 379 50
3020	856 53 635 69
3021	403 596 624 690
3022	1000 388 441 615
3023	797 548 957 25
3024	123 327 386 540
3025	103 723 953 45
3026	463 880 137 199
3027	719 578 965 642
3028	492 809 944 112
3029	129 339 842 941
3030	574 47 609 870
3031	844 754 106 121
3032	626 533 841 297
3033	878 138 800 269
3034	657 143 512 911
3035	371 605 319 796
3036	569 91 41 737
3037	191 705 79 154
3038	786 363 710 243
3039	683 34 777 125
3040	29 528 247 723
3041	256 781 346 740
3042	89 496 397 754
3043	179 569 453 972
3044	510 648 534 453
3045	752 412 517 709
3046	915 59 584 133
3047	32 85 780 149
3048	126 428 670 621
3049	410 708 945 687
3050	317 722 907 927
3051	636 873 215 551
3052	186 470 735 188
3053	351 253 383 972
3054	561 95 21 800
3055	757 185 766 378
3056	863 697 904 435
3057	869 392 389 215
3058	619 184 50 213
3059	665 646 770 263
3060	554 726 505 632
3061	546 907 116 988
3062	839 103 849 990
3063	767 138 475 313
3064	741 607 721 942
3065	839 841 646 383
3066	275 835 46 514
3067	505 58 238 369
3068	453 877 543 388
3069	541 473 303 58
3070	361 118 119 495
3071	535 68 376 14
3072	644 114 837 997
3073	759 681 620 399
3074	892 780 985 568
3075	476 717 974 100
3076	88 436 646 450
3077	297 232 881 686
3078	531 78 853 158
3079	720 563 209 856
3080	599 637 80 856
3081	598 709 425 453
3082	279 860 310 364
3083	98 679 984 842
3084	685 895 416 484
3085	636 124 117 417
3086	633 623 894 817
3087	410 663 917 282
3088	949 255 266 554
3089	394 427 687 676
3090	377 776 638 744
3091	80 545 1 585
3092	822 314 929 439
3093	837 456 844 44
3094	220 674 320 698
3095	478 199 471 58
3096	468 812 285 863
3097	519 44 353 725
3098	735 251 410 699
3099	660 163 690 120
3100	934 64 857 965
3101	210 323 484 698
3102	307 298 955 734
3103	547 976 94 539
3104	886 426 888 301
3105	200 448 534 503
3106	45 723 877 855
3107	826 422 508 488
3108	499 234 554 152
3109	168 264 323 319
3110	865 352 450 342
3111	72 308 374 438
3112	351 914 684 722
3113	761 659 855 503
3114	214 75 909 653
3115	883 648 702 192
3116	392 196 587 83
3117	280 624 567 1000
3118	111 425 457 133
3119	31 397 779 588
3120	315 630 850 961
3121	113 245 834 280
3122	503 896 146 715
3123	899 94 959 648
3124	926 837 239 705
3125	818 159 668 716
3126	104 554 372 63
3127	738 62 59 224
3128	337 203 37 52
3129	985 216 774 559
3130	204 786 975 908
3131	498 30 189 407
3132	56 938 459 515
3133	291 345 406 927
3134	138 227 175 526
3135	258 314 44 257
3136	325 699 991 512
3137	379 891 676 463
3138	375 191 843 594
3139	531 932 968 618
3140	268 228 770 564
3141	461 920 261 567
3142	440 178 839 893
3143	945 280 345 60
3144	695 677 376 185
3145	783 238 676 377
3146	121 266 400 576
3147	101 260 110 249
3148	639 585 636 277
3149	359 148 537 898
3150	665 457 830 986
3151	586 971 436 248
3152	957 670 313 164
3153	605 179 495 937
3154	929 291 969 231
3155	456 352 893 567
3156	577 909 789 587
3157	778 301 763 690
3158	296 183 998 664
3159	407 639 973 229
3160	567 111 268 356
3161	380 413 648 556
3162	101 860 335 241
3163	892 428 362 731
3164	145 3 890 760
3165	870 866 697 217
3166	250 663 351 227
3167	578 505 214 175
3168	409 720 590 64
3169	5 261 632 959
3170	69 5 86 620
3171	494 671 432 583
3172	971 841 312 572
3173	990 608 434 670
3174	127 511 999 883
3175	758 83 578 871
3176	92 383 615 434
3177	944 931 8 787
3178	114 430 809 752
3179	879 578 821 210
3180	650 839 795 667
3181	599 795 282 891
3182	209 262 667 392
3183	670 586 100 94
3184	485 997 399 242
3185	16 912 393 913
3186	247 58 858 140
3187	141 912 311 727
3188	531 668 499 134
3189	810 754 881 145
3190	250 159 539 385
3191	995 959 546 535
3192	455 677 314 463
3193	645 332 38 528
3194	151 344 207 334
3195	625 183 663 902
3196	723 734 20 139
3197	7 585 839 916
3198	760 635 883 689
3199	724 826 728 448
3200	301 39 866 645
3201	501 38 94 274
3202	301 243 236 507
3203	891 241 119 449
3204	420 751 922 853
3205	173 675 752 15
3206	80 390 112 765
3207	868 346 313 211
3208	101 673 72 20
3209	627 179 502 939
3210	110 8 202 387
3211	280 15 655 495
3212	388 760 91 364
3213	925 986 91 475
3214	738 538 800 767
3215	9 457 639 321
3216	467 337 908 848
3217	527 817 12 191
3218	620 323 909 52
3219	582 886 484 724
3220	120 108 402 85
3221	786 613 480 762
3222	586 345 127 701
3223	199 17 42 314
3224	211 352 323 502
3225	733 58 840 876
3226	222 265 66 95
3227	289 218 322 697
3228	136 889 201 145
3229	173 107 847 771
3230	235 46 268 212
3231	707 334 173 112
3232	425 705 316 795
3233	340 198 441 356
3234	913 600 831 645
3235	964 521 897 847
3236	957 333 105 266
3237	606 74 956 138
3238	258 242 231 473
3239	116 599 835 287
3240	459 359 581 41
3241	18 390 917 401
3242	588 907 57 758
3243	189 768 220 650
3244	235 662 622 639
3245	643 536 816 343
3246	696 383 627 692
3247	265 705 810 765
3248	327 266 225 355
3249	996 336 559 137
3250	867 44 721 661
3251	623 354 109 470
3252	537 893 78 274
3253	39 572 468 114
3254	331 828 885 735
3255	540 969 198 445
3256	7 600 39 691
3257	516 488 8 533
3258	957 434 49 375
3259	655 194 462 587
3260	299 108 372 349
3261	622 714 656 637
3262	262 994 410 354
3263	11 242 756 243
3264	161 679 848 121
3265	262 278 552 955
3266	51 691 828 183
3267	152 474 787 888
3268	432 671 39 44
3269	399 630 872 63
3270	251 78 180 537
3271	919 916 746 74
3272	761 109 422 848
3273	259 864 49 253
3274	759 73 416 477
3275	804 538 489 747
3276	96 912 130 361
3277	377 557 282 819
3278	365 871 284 466
3279	9 323 780 246
3280	126 624 451 461
3281	751 895 978 916
3282	76 273 937 461
3283	574 432 405 123
3284	760 417 436 611
3285	24 31 212 397
3286	146 908 592 213
3287	35 173 784 870
3288	143 93 928 542
3289	795 123 762 388
3290	35 170 213 736
3291	576 99 537 615
3292	836 400 835 978
3293	327 424 846 574
3294	130 250 318 176
3295	552 301 188 258
3296	529 580 823 319
3297	69 383 692 5
3298	108 629 621 17
3299	93 402 969 186
3300	506 644 343 165
3301	283 492 327 51
3302	563 889 800 134
3303	888 459 103 475
3304	549 402 297 439
3305	126 209 983 737
3306	30 338 676 335
3307	279 718 939 378
3308	386 925 741 384
3309	754 429 781 688
3310	832 86 360 637
3311	548 725 424 305
3312	557 541 283 700
3313	125 174 645 2
3314	241 789 624 635
3315	717 573 512 729
3316	806 694 62 317
3317	433 415 661 615
3318	691 535 14 623
3319	403 330 326 715
3320	364 290 444 570
3321	335 172 317 972
3322	32 602 493 319
3323	534 925 172 4
3324	732 357 851 767
3325	410 317 362 80
3326	63 47 607 336
3327	963 30 717 857
3328	834 124 351 404
3329	520 737 216 248
3330	826 366 471 780
3331	306 725 931 85
3332	646 872 901 548
3333	997 759 140 84
3334	420 679 68 593
3335	530 978 616 973
3336	673 143 409 120
3337	839 6 646 574
3338	288 179 655 531
3339	105 229 606 22
3340	878 164 981 91
3341	331 89 820 296
3342	254 807 276 900
3343	767 607 965 717
3344	932 582 17 856
3345	772 799 545 91
3346	769 378 662 428
3347	193 572 778 746
3348	900 854 51 267
3349	240 707 814 763
3350	119 637 38 911
3351	141 13 352 379
3352	716 889 462 100
3353	555 331 592 616
3354	581 957 600 496
3355	854 88 921 935
3356	76 803 471 945
3357	885 283 941 895
3358	762 659 685 744
3359	775 343 177 529
3360	598 862 59 786
3361	648 55 359 461
3362	610 178 906 849
3363	881 888 214 553
3364	369 979 693 761
3365	665 350 540 240
3366	837 539 771 633
3367	186 683 727 562
3368	244 359 24 870
3369	709 131 18 293
3370	746 877 546 211
3371	200 191 520 533
3372	503 132 936 619
3373	898 776 391 546
3374	692 960 399 437
3375	423 959 691 657
3376	739 76 590 873
3377	598 27 97 518
3378	666 955 77 530
3379	139 905 47 135
3380	82 789 367 404
3381	765 616 932 602
3382	752 894 650 490
3383	96 331 594 648
3384	125 883 852 901
3385	896 748 785 710
3386	429 568 75 196
3387	843 973 185 455
3388	171 71 247 433
3389	27 842 279 371
3390	971 826 626 307
3391	799 600 654 304
3392	649 234 862 636
3393	440 190 292 568
3394	418 499 423 350
3395	336 960 15 598
3396	831 815 585 110
3397	14 452 548 906
3398	873 412 616 625
3399	435 110 571 515
3400	204 142 457 796
3401	389 130 755 912
3402	102 230 966 795
3403	722 400 996 8
3404	105 524 771 319
3405	378 458 975 544
3406	675 81 860 306
3407	921 665 740 895
3408	495 219 319 575
3409	293 337 201 214
3410	143 204 23 2
3411	36 398 327 462
3412	973 623 695 34
3413	118 253 337 900
3414	988 79 441 575
3415	805 941 385 290
3416	401 278 787 550
3417	699 319 50 163
3418	324 770 274 717
3419	235 984 485 223
3420	754 540 864 647
3421	380 859 178 131
3422	605 451 779 116
3423	262 903 126 699
3424	47 14 895 562
3425	763 195 683 766
3426	812 332 496 663
3427	838 720 442 851
3428	469 99 996 530
3429	513 546 328 993
3430	866 471 245 508
3431	998 729 469 103
3432	79 238 153 73
3433	386 196 549 483
3434	256 181 671 839
3435	706 63 51 175
3436	664 729 609 305
3437	909 343 231 185
3438	110 9 387 514
3439	534 740 718 706
3440	656 184 568 487
3441	376 296 331 899
3442	216 520 958 921
3443	469 982 114 928
3444	182 992 100 352
3445	106 916 571 472
3446	706 336 267 711
3447	401 824 817 86
3448	639 381 402 954
3449	116 474 653 428
3450	421 181 21 254
3451	97 324 621 540
3452	398 925 803 28
3453	657 330 694 96
3454	165 877 415 977
3455	712 876 619 754
3456	492 595 163 141
3457	266 97 851 556
3458	362 536 231 946
3459	119 444 670 589
3460	414 702 549 113
3461	279 190 337 973
3462	837 404 889 319
3463	645 731 77 625
3464	386 331 347 477
3465	972 942 282 120
3466	718 94 218 563
3467	978 576 559 416
3468	701 106 199 979
3469	757 662 155 177
3470	691 166 961 549
3471	312 112 859 902
3472	18 402 368 105
3473	341 692 112 109
3474	293 300 912 38
3475	471 553 398 709
3476	324 678 982 132
3477	867 550 203 671
3478	466 902 308 516
3479	73 900 862 629
3480	75 444 889 12
3481	956 132 534 686
3482	984 266 432 737
3483	778 829 380 923
3484	553 992 575 651
3485	164 300 519 138
3486	176 390 944 922
3487	447 365 60 729
3488	268 205 447 291
3489	683 925 775 52
3490	103 24 672 374
3491	683 101 774 889
3492	931 730 644 983
3493	798 488 906 898
3494	693 29 724 101
3495	803 544 442 39
3496	323 718 915 82
3497	185 183 28 14
3498	39 615 381 52
3499	308 407 806 685
3500	270 561 568 216
3501	445 232 77 303
3502	840 477 911 982
3503	405 182 863 127
3504	844 244 741 382
3505	554 375 245 666
3506	189 89 679 262
3507	351 589 434 354
3508	121 218 501 111
3509	117 720 86 942
3510	205 694 173 194
3511	667 716 520 259
3512	102 937 527 872
3513	602 448 123 307
3514	207 742 839 605
3515	493 938 423 799
3516	645 460 375 135
3517	959 37 19 408
3518	422 801 846 804
3519	629 954 795 956
3520	501 744 584 777
3521	281 997 625 688
3522	442 220 159 170
3523	49 515 77 622
3524	805 542 127 757
3525	421 302 473 656
3526	896 46 551 949
3527	915 673 6 755
3528	617 44 957 228
3529	729 985 539 94
3530	74 983 436 46
3531	379 652 136 437
3532	370 652 653 518
3533	306 600 319 428
3534	464 394 646 861
3535	715 642 568 682
3536	301 532 424 657
3537	452 512 571 756
3538	431 636 535 485
3539	552 129 326 124
3540	243 852 973 368
3541	203 216 248 276
3542	504 224 36 787
3543	260 573 69 926
3544	347 830 968 708
3545	127 145 474 95
3546	5 619 555 208
3547	759 522 82 551
3548	599 1 133 775
3549	790 674 605 660
3550	980 636 825 307
3551	300 498 747 226
3552	228 345 217 164
3553	539 281 707 300
3554	660 762 98 355
3555	988 230 915 248
3556	340 164 319 98
3557	529 66 7 621
3558	931 882 318 542
3559	96 70 889 460
3560	399 862 366 398
3561	144 81 139 733
3562	523 206 128 578
3563	445 677 951 540
3564	371 14 698 737
3565	224 197 248 553
3566	902 398 871 759
3567	399 291 627 944
3568	664 375 63 839
3569	762 438 277 675
3570	79 184 934 782
3571	235 193 126 634
3572	184 720 481 549
3573	972 16 986 540
3574	815 958 87 871
3575	954 166 655 938
3576	113 658 771 964
3577	902 504 539 894
3578	943 162 685 8
3579	793 62 541 169
3580	268 824 709 31
3581	986 860 714 783
3582	780 439 860 327
3583	989 780 354 858
3584	120 74 103 304
3585	209 268 53 553
3586	840 856 90 960
3587	571 258 479 717
3588	832 605 262 776
3589	793 987 524 613
3590	351 695 768 903
3591	219 306 820 695
3592	914 119 630 969
3593	547 682 503 943
3594	259 594 649 682
3595	477 348 579 742
3596	337 435 587 698
3597	323 924 150 576
3598	724 52 312 886
3599	850 434 309 140
3600	209 207 659 198
3601	205 839 495 557
3602	311 561 3 868
3603	573 71 672 520
3604	357 615 657 527
3605	365 97 792 107
3606	366 909 504 147
3607	88 729 596 921
3608	410 197 487 425
3609	736 702 971 985
3610	274 388 887 332
3611	516 97 779 513
3612	247 209 642 68
3613	910 286 238 284
3614	603 958 304 613
3615	650 412 729 840
3616	876 151 625 363
3617	927 881 154 151
3618	329 619 171 109
3619	267 460 766 700
3620	132 363 810 742
3621	864 353 755 167
3622	633 513 397 638
3623	783 68 711 23
3624	753 833 496 610
3625	386 969 523 377
3626	986 534 508 706
3627	543 168 161 364
3628	710 606 150 881
3629	653 798 282 211
3630	491 454 830 758
3631	281 781 581 871
3632	875 448 106 275
3633	275 915 332 778
3634	709 841 74 1
3635	528 482 627 841
3636	374 650 214 304
3637	192 594 393 273
3638	449 286 986 348
3639	14 194 407 227
3640	232 121 189 660
3641	965 160 493 222
3642	719 908 279 336
3643	383 607 717 146
3644	170 685 658 746
3645	836 557 688 362
3646	807 411 675 449
3647	994 693 238 497
3648	607 317 730 991
3649	635 991 245 10
3650	741 349 920 729
3651	702 612 996 933
3652	76 166 30 159
3653	684 175 937 452
3654	894 988 835 689
3655	321 692 436 132
3656	747 495 187 217
3657	252 340 734 519
3658	149 70 224 588
3659	436 683 707 594
3660	773 695 326 974
3661	111 905 396 36
3662	899 956 101 506
3663	609 129 519 547
3664	156 717 782 24
3665	534 905 363 994
3666	211 889 640 731
3667	507 485 329 907
3668	475 923 917 952
3669	773 656 695 159
3670	281 148 879 347
3671	839 338 835 656
3672	2 231 703 727
3673	258 793 262 642
3674	111 625 933 51
3675	696 599 880 102
3676	335 87 273 746
3677	573 944 380 121
3678	871 685 542 268
3679	810 598 571 942
3680	403 922 150 789
3681	72 835 593 140
3682	130 418 575 13
3683	719 937 48 185
3684	410 666 636 889
3685	38 109 966 580
3686	140 977 27 461
3687	139 760 173 986
3688	479 673 491 128
3689	378 167 65 952
3690	81 941 218 401
3691	9 456 32 397
3692	543 534 584 315
3693	696 746 525 420
3694	763 719 915 397
3695	648 336 684 754
3696	517 839 387 367
3697	391 11 548 747
3698	598 798 860 712
3699	581 76 96 909
3700	371 439 86 211
3701	607 360 106 721
3702	63 410 983 903
3703	275 27 239 637
3704	996 679 786 216
3705	918 404 362 8
3706	727 32 759 608
3707	62 943 444 368
3708	65 654 761 733
3709	838 676 211 337
3710	389 859 274 412
3711	359 553 777 321
3712	490 377 506 455
3713	181 888 617 54
3714	437 166 738 692
3715	794 694 584 30
3716	575 579 428 404
3717	798 99 153 800
3718	843 854 470 710
3719	60 185 712 150
3720	51 328 633 371
3721	688 505 506 202
3722	595 477 420 910
3723	87 290 809 553
3724	417 851 521 874
3725	713 840 978 684
3726	614 280 571 616
3727	419 860 339 967
3728	262 227 145 943
3729	405 608 241 811
3730	456 31 807 555
3731	895 513 212 657
3732	486 872 536 309
3733	612 605 877 754
3734	362 691 62 907
3735	1 441 172 920
3736	618 963 456 811
3737	962 472 461 793
3738	434 193 851 830
3739	507 695 332 363
3740	627 210 287 71
3741	390 241 219 962
3742	10 883 508 635
3743	251 46 516 260
3744	927 655 5 787
3745	207 93 512 223
3746	526 390 700 65
3747	186 770 281 455
3748	484 378 460 175
3749	463 818 692 797
3750	418 975 77 368
3751	50 948 782 592
3752	219 306 402 398
3753	577 676 76 540
3754	871 633 113 95
3755	273 141 865 661
3756	112 496 972 42
3757	491 653 64 472
3758	456 491 485 835
3759	987 529 34 115
3760	694 592 617 956
3761	811 319 680 860
3762	961 284 565 300
3763	247 862 190 68
3764	863 330 622 24
3765	700 773 45 469
3766	972 944 866 484
3767	831 820 280 324
3768	172 277 730 678
3769	490 385 554 870
3770	991 587 513 804
3771	233 638 259 241
3772	43 206 552 230
3773	268 323 778 925
3774	156 432 75 448
3775	708 85 999 687
3776	570 757 722 330
3777	909 69 361 832
3778	857 445 349 336
3779	481 141 53 583
3780	832 313 5 122
3781	307 416 430 367
3782	796 728 908 422
3783	496 988 404 800
3784	903 235 822 910
3785	785 651 288 180
3786	300 956 521 245
3787	294 139 605 405
3788	978 874 882 405
3789	922 916 406 301
3790	928 380 751 949
3791	915 822 948 508
3792	292 21 903 865
3793	294 946 996 212
3794	686 199 334 187
3795	909 950 561 225
3796	760 701 602 699
3797	851 677 666 134
3798	382 315 158 622
3799	833 298 567 500
3800	507 468 431 346
3801	940 441 941 385
3802	943 778 927 957
3803	848 702 724 791
3804	723 629 761 500
3805	188 709 667 962
3806	724 440 851 684
3807	271 412 156 882
3808	514 28 462 995
3809	756 627 555 706
3810	132 614 924 995
3811	210 917 99 318
3812	674 330 99 918
3813	687 794 409 691
3814	90 760 647 551
3815	622 866 790 214
3816	555 943 192 767
3817	339 21 783 715
3818	168 500 258 42
3819	436 908 907 456
3820	461 1 253 712
3821	151 40 101 12
3822	414 484 811 739
3823	575 567 181 528
3824	240 62 553 291
3825	215 377 500 577
3826	186 899 680 465
3827	18 492 108 482
3828	6 436 827 95
3829	402 878 931 724
3830	553 650 332 700
3831	241 681 871 810
3832	157 291 371 262
3833	34 593 270 761
3834	45 505 432 732
3835	671 523 898 203
3836	121 973 251 843
3837	327 2 464 904
3838	809 740 632 73
3839	996 765 669 466
3840	509 166 559 370
3841	105 805 990 821
3842	485 54 607 558
3843	464 738 700 94
3844	588 828 948 170
3845	519 742 136 420
3846	334 812 191 839
3847	521 455 818 249
3848	266 57 876 263
3849	755 175 878 776
3850	425 885 674 200
3851	404 417 143 156
3852	4 292 296 900
3853	985 392 375 303
3854	944 626 607 892
3855	556 229 408 166
3856	332 507 724 49
3857	22 871 340 585
3858	903 767 690 424
3859	975 370 524 990
3860	903 325 899 423
3861	448 966 828 452
3862	821 279 575 515
3863	855 728 522 243
3864	189 506 827 180
3865	736 188 222 165
3866	465 676 623 143
3867	726 271 598 647
3868	18 646 931 723
3869	905 207 199 606
3870	841 295 272 858
3871	153 624 934 873
3872	1000 29 756 600
3873	150 729 844 394
3874	570 679 597 309
3875	49 876 414 580
3876	435 86 448 683
3877	220 240 214 392
3878	499 806 805 554
3879	220 684 827 666
3880	783 460 164 438
3881	582 216 566 586
3882	79 6 498 724
3883	266 837 42 956
3884	336 590 130 296
3885	581 240 261 109
3886	699 742 41 71
3887	184 538 555 886
3888	171 330 183 656
3889	336 158 322 76
3890	230 128 427 858
3891	916 68 231 139
3892	282 825 370 255
3893	839 793 303 806
3894	798 22 315 452
3895	433 994 9 385
3896	74 92 425 880
3897	986 998 331 194
3898	91 772 202 228
3899	204 313 564 567
3900	610 18 172 685
3901	502 48 452 323
3902	715 955 898 158
3903	142 167 186 396
