Course	Room	Teacher	Time	Students
956	48	389	534	3490 2926 8299 6724 3041 8110 8469 87 5704 1077 5377 6283 6183 7394 8398 8102 716 3018 3263 6440 8357 7706 7255 6398 1625 5611 4071 5933 8838 5091 7890 
1079	48	372	535	7287 8235 8073 3943 4571 6726 8782 251 3732 3841 2488 2982 5780 8840 7534 7531 7884 7805 206 6020 7828 6718 7407 6957 4013 3092 7684 825 6234 1571 8587 
1076	48	584	536	2778 2482 6861 4308 6928 1892 1817 6003 858 7262 2249 8179 2683 3585 5695 5142 6447 2565 6867 5653 6844 220 6547 5698 1801 55 2086 7216 2020 7994 7722 
1075	48	500	537	5010 6960 3820 8239 2654 1924 6466 6748 7188 975 1736 8611 1561 3087 1406 7922 5280 8202 3956 4112 5730 1653 8594 3528 11 2333 3421 8994 4553 6332 1412 
1070	48	480	538	5173 7931 3804 5605 5640 5098 5583 5254 6516 289 186 348 1391 6554 142 8753 5469 5775 105 4057 4170 5261 1044 2338 1709 4910 3468 1749 7896 1458 2511 
282	48	187	539	1235 7978 5769 1717 3109 5828 4903 5845 7983 8966 409 3581 1217 2761 2608 8519 8314 8315 787 7078 2957 3207 5265 3204 2128 4972 4991 4587 3987 6376 2759 
267	48	549	540	2860 557 1266 8408 7229 4022 3539 4226 4045 6668 5434 1852 1290 2687 1338 992 1151 246 3728 7821 92 6271 4153 2338 292 1607 5462 7953 6697 8724 6052 
530	48	529	541	3593 6596 8421 984 4654 3368 4305 7615 6282 6363 1462 2582 1232 8772 5285 3135 4548 1620 4234 5346 5264 1281 1828 4291 5872 3842 7762 6371 7401 8939 7464 
984	48	401	542	8620 4795 1895 7833 7970 8355 5505 7306 8860 6001 4534 8099 4410 2684 4845 5806 2583 7193 6576 3284 248 4716 8950 5426 5712 2002 8937 8836 2370 6256 682 
114	48	493	543	744 5018 8238 8566 8564 6743 5486 6459 3735 4148 2544 1428 3791 5869 8905 7192 7533 2704 7940 228 4236 7825 6845 4813 4139 1066 2144 5793 7202 825 7407 
118	48	271	544	2861 8364 456 5031 3530 273 7036 278 3650 7266 1 7774 5780 8678 3991 2038 8433 633 8045 2603 301 8775 1860 8351 7335 6168 1049 4134 6378 826 2028 
820	48	446	545	8255 2779 4407 1223 2844 6708 8343 3823 1713 2884 4122 5232 5096 2741 3898 7738 650 5652 557 4062 3667 4319 7668 2839 106 8261 4916 6295 8894 8709 5974 
480	48	70	546	2711 2633 4393 7650 3143 3147 4282 3699 2988 6284 5439 3345 4496 7731 8654 5357 770 5463 7488 3316 7085 6777 3137 1971 8900 7052 7110 2017 1008 2377 1369 
223	48	362	547	4301 1081 8508 393 6604 4020 6608 974 1580 7055 6065 6184 6047 4490 7552 2159 2682 5380 7804 8208 581 8287 2956 5772 961 1283 943 7600 5850 438 7463 
1027	48	117	548	4083 6607 8230 7117 8278 3040 956 5988 6728 5317 6667 2220 5620 919 6363 7539 753 5001 3742 7625 6915 3337 1889 8023 1959 4874 960 6132 7584 2693 5910 
1021	48	88	549	2595 2962 1262 8385 1183 6113 7617 6103 6281 7634 3973 343 7418 3081 3942 3760 5381 8559 3466 4680 5597 3399 5247 4913 1565 8480 6771 1689 827 6051 4971 
728	48	60	550	1789 8388 7938 986 4479 5523 8295 3726 3231 4805 772 1779 1903 6325 6586 637 191 3668 3955 3624 6528 100 3642 5347 8185 2317 6567 8991 6466 4485 8528 
152	48	124	551	7938 4325 3004 7854 3738 8113 3043 6082 87 7972 1948 6345 3550 1429 3691 979 6040 6041 1504 4312 4276 8379 4857 5750 8122 162 2122 7319 2997 6211 803 
1200	48	58	552	3713 2904 1592 4369 6386 8527 1775 1547 6002 1980 6261 1638 2889 7057 4533 288 1506 1406 6823 8439 3480 1955 1370 7943 7786 1978 56 5713 4402 6107 1308 
953	48	106	553	1306 3619 4185 5217 3007 2091 4653 7913 5608 5760 5568 3212 7716 1072 7776 549 4097 8215 4256 5323 6841 6712 7628 8472 1022 7211 8979 6059 7342 6031 8640 
957	48	470	554	4325 4760 3736 7672 3419 1426 3794 5419 5902 181 6060 8737 7556 3207 145 3937 3561 6888 5591 7443 5228 5428 3502 3240 8180 3967 2673 8761 2674 6788 7749 
1116	48	48	555	3003 2433 7115 6368 2945 4551 5548 5629 7492 1639 6666 1694 732 7531 2013 2074 6976 4091 5694 560 6978 244 1596 1027 6543 7090 7373 1975 7060 829 8666 
1067	48	102	556	1167 3639 6907 5665 8017 80 8096 1422 2982 3796 1587 7098 8615 6062 9 917 5929 1389 2914 8738 2932 229 6678 7566 8873 410 6212 1452 5231 1740 
292	48	287	557	8423 8749 6986 664 333 116 137 1484 468 5099 1617 7491 4530 5725 6024 3895 4214 5006 2588 109 6936 2973 6846 843 2556 7339 641 6948 7725 7402 
524	48	296	558	6969 3941 6603 6122 3657 1739 7498 2301 7201 4006 4384 8496 185 2158 5862 2815 5357 894 4883 1330 1919 7049 5699 1625 6657 5712 2892 5695 1479 3222 
447	48	197	559	334 8745 488 5291 7676 6927 3045 8114 5587 7498 7306 3093 3517 2109 4411 6636 4865 2875 3521 7629 6449 4299 5957 1240 2000 3849 6234 5917 800 2759 
445	48	513	560	4243 4630 8017 6267 2547 7268 4807 3696 3918 5389 5800 502 146 771 8754 3620 3741 2257 8310 6443 126 228 3932 6575 6136 3425 511 295 2511 290 
900	48	264	561	1788 8360 8257 6986 7919 5743 6342 1771 7632 5233 8926 425 3914 6800 2185 5353 3727 5590 3249 1435 1641 1029 7582 2147 8816 8811 7999 1740 8768 8727 
905	48	225	562	2861 2439 3927 5036 1740 3493 4760 8441 6457 6700 253 7094 1422 4697 4747 6664 5842 2400 931 8442 2644 3216 3333 7829 7027 18 2218 788 292 3982 
641	48	576	563	623 8254 2438 2382 2086 8428 1898 4430 8526 2200 3472 1408 5868 2586 4094 467 2702 3400 6739 8532 6796 5618 3399 1725 6770 354 1685 6339 1899 
643	48	574	564	5290 6532 8467 5470 5509 8547 1902 3418 8270 2051 8889 8886 347 3994 3661 143 7809 5285 6992 7963 6677 3646 106 1551 3689 3035 5348 3072 3848 85 
644	48	55	565	7282 3821 1342 2048 9013 6608 2943 6164 5501 6248 6288 6688 6681 6300 8778 2723 2284 1919 9006 3356 4035 1869 4729 6954 2492 8089 6754 5615 4972 8726 
1156	48	483	566	3920 606 884 2451 8622 8465 3387 4144 6852 6476 1737 546 2385 619 5387 4219 4886 1318 4563 8359 5465 5206 3339 7254 4730 5957 7561 1062 2395 7683 
330	48	119	567	152 7934 61 7037 118 5432 1776 951 5091 4906 6221 2680 7196 1991 4339 3319 1492 7849 7845 2499 4717 6350 3420 1439 7685 6311 5374 2514 7400 1382 
815	48	27	568	6628 705 4432 8349 2621 7227 5527 8943 2226 2982 4288 3254 2400 738 3763 2642 611 6521 4378 1496 8313 483 6508 2579 3469 6310 722 2533 1387 805 
238	48	430	569	2864 338 884 598 7873 9014 2194 1925 3411 4691 1614 7936 2079 5843 1397 1010 208 6677 7788 7903 7869 2999 2040 2273 6394 642 4589 7979 8973 1417 
232	48	399	570	3773 1086 2291 8135 3671 7368 3382 4316 3559 6517 1525 8845 1013 2444 4044 7807 714 4332 8284 3078 389 5999 6418 2213 3390 2899 781 6351 8700 4973 
1099	48	461	571	2591 5038 3806 6141 8327 8543 5016 8948 3433 7593 6046 1753 2668 7886 8759 3153 4772 3171 8791 7847 8354 6263 3546 3248 961 2318 5830 7749 7401 
510	48	108	572	558 5017 5153 1972 8789 6875 6167 3901 1965 1193 8234 1470 1377 1528 3861 2622 5166 8047 2423 5325 7647 8698 7644 2894 6127 6651 6699 4855 1663 3511 
945	48	100	573	1166 5037 7814 179 7039 6572 1423 3455 4144 1170 1855 1501 1504 1393 2243 1138 2152 3749 779 4129 7713 2976 1623 13 7067 1036 7692 8931 1573 7400 
1059	48	110	574	8606 7171 2805 2881 3457 3797 3121 4384 5786 7437 340 6180 6081 1449 1359 6825 1523 6098 7327 8554 1497 7714 1621 3203 3398 5427 6654 4756 3370 532 
492	48	537	575	606 1787 1876 276 6163 7917 1903 3109 4905 404 3890 4964 7557 284 3878 1669 6153 6883 7622 95 3782 6400 4155 7146 4296 1809 680 2750 1246 4752 
23	48	307	576	605 1328 1202 5477 5881 8440 8545 3656 8404 8114 859 7826 405 366 6365 1462 2620 4812 7299 7788 6861 7440 6779 31 1365 8930 2514 1841 7724 8830 
136	48	418	577	2863 5112 2494 4402 2561 7364 5236 3853 1756 1508 8901 8733 816 716 3703 364 4460 1025 3509 1803 2991 4134 6652 4424 6059 6211 8647 376 377 7688 
455	48	492	578	7939 6429 6893 7832 4064 4593 5739 7980 4246 8713 6182 8432 6809 1792 2182 5996 5658 6679 481 1609 2212 7565 2319 1975 3414 3110 1475 685 2418 7185 
822	48	62	579	1147 5154 7852 3984 7389 4224 4168 7914 5256 22 7596 4747 6215 6439 4124 5842 2110 5805 2582 6979 98 5675 4237 7243 1027 3505 8701 1363 7680 1410 
700	48	198	580	8365 3927 1162 4088 4327 3304 7452 1583 1585 4981 2035 8677 4597 4491 8904 3992 633 2813 6099 8577 3405 5755 8552 19 3442 1108 1617 296 5537 7689 
582	48	406	581	603 6834 1344 1200 5183 255 5780 2823 4499 714 5148 4199 2760 589 6882 1950 3647 226 4374 4546 4138 4812 1021 781 6774 1845 5633 1477 7421 8643 
1132	48	33	582	2717 1081 3719 2097 2802 495 5502 6083 8250 4285 7360 3026 7593 939 1658 3662 1099 2646 6610 6155 2970 2834 5308 7277 7210 7604 6394 5870 7500 800 
1137	48	340	583	2472 2297 5118 8522 6106 5314 542 819 6067 6460 3890 6683 503 1171 9004 5754 3175 6352 3462 1707 1708 1511 4739 7569 7743 2108 352 6766 2376 1458 
1002	48	37	584	338 8155 8605 7979 8523 3307 2989 7092 3577 323 2386 4518 586 4311 4319 1218 5944 8203 6443 1499 8006 7840 3567 962 1601 2559 7065 8181 6192 6694 
627	48	164	585	211 452 8238 551 1200 7388 4762 8296 8320 690 4942 5706 1072 5192 1697 8807 7752 6802 614 7484 7865 3351 167 513 1729 7373 6358 6074 6213 2008 
629	48	41	586	7937 3863 4308 63 2093 3536 7130 8468 4616 25 6768 8949 1718 400 1394 7710 5387 4176 566 72 7025 6468 5618 8096 1843 5369 4403 2415 5697 5852 
174	48	92	587	3981 3924 2292 2739 4894 5648 7876 6122 3442 6947 4945 7059 5943 7614 7595 2562 2349 820 6188 2937 1130 77 6917 7080 789 3244 8118 6027 1852 2535 
172	48	597	588	8234 2635 570 8305 130 5496 4207 6538 4060 974 3512 3252 6283 2249 8962 2502 2151 5319 5518 7947 1952 1436 7275 2495 8767 8483 4978 5799 6252 4583 
974	48	151	589	2900 317 3049 7031 492 7836 1418 4519 834 7637 1446 1692 1114 1504 7698 6302 1234 6828 3908 1318 7049 9020 7221 6139 6339 3223 2997 537 1682 4852 
885	48	182	590	4304 5179 453 7818 7035 7341 496 250 7797 6668 3211 4675 8868 3278 8738 6363 5802 5965 6584 4279 3054 4465 7123 5957 1022 4133 477 7420 686 514 
808	48	433	591	884 2909 2619 4619 6628 8944 3576 6202 5861 7530 6686 204 121 8129 4469 7900 224 6095 5482 5480 3563 1432 1557 3785 3788 4159 8937 1533 3099 7467 
1045	48	395	592	6961 8016 7878 6006 3451 6784 428 6185 8652 2168 8866 8515 6972 4213 7806 713 8571 4237 483 6956 1804 7444 6350 3444 1973 6650 2539 1388 3379 2677 
1049	48	163	593	8423 3820 4892 7678 7791 973 4284 28 7057 3573 8924 983 3189 7802 2876 207 8631 7008 4622 4560 386 2886 334 8085 1004 5832 4643 3888 7529 1001 
662	48	352	594	2594 3495 7650 132 7857 2947 8521 6706 1981 4727 3604 6516 2442 7297 2701 5069 3560 6992 4442 7640 3313 2950 7840 4778 7080 7270 6778 6541 8088 6257 
693	48	194	595	4899 592 5012 8446 5058 1484 2308 3349 6785 834 6661 7611 6412 3978 3580 3764 6970 4098 460 8570 7105 7129 4679 2127 7330 2990 1187 8486 2166 7768 
691	48	470	596	1322 2925 5215 2829 6876 8524 1633 2327 3369 7633 1963 1373 8612 6362 1752 4310 1154 5875 6959 6523 6917 6501 7317 1243 6258 5790 1762 512 2028 1629 
549	48	338	597	4269 9010 494 3677 4164 2133 1812 5705 7938 7533 144 446 4191 4620 1332 1284 2044 1387 5578 7210 1998 7371 7701 4913 4014 356 1356 3095 8708 1003 
598	48	190	598	2614 5110 2848 2846 1888 4579 4062 6557 5351 5273 4385 1569 8802 7473 500 6687 6977 4216 5283 4255 6151 3059 3056 5120 4686 8860 7069 6751 3427 4586 
1134	48	252	599	768 2471 4309 3039 6603 4653 4614 1779 3347 7054 6269 7415 1292 5681 6026 7734 3749 8207 343 672 6175 3721 8025 3781 4669 4994 534 689 531 2140 
832	48	202	600	8465 5294 761 2774 3005 274 3111 67 3538 5459 21 3127 2984 2380 3601 5791 4338 8142 3874 8338 3315 2951 5517 3396 3030 7141 3506 6192 6230 430 
579	48	121	601	6494 5290 131 2195 7038 8401 5131 3419 7711 3551 859 8617 6323 186 7732 911 2386 3886 4445 6524 8241 7948 4931 7082 5261 3373 7522 2257 3980 396 
571	48	573	602	2847 6704 5667 3020 2806 6920 8309 6437 3233 2229 858 3363 2406 1472 5967 8513 6828 2449 7669 5100 8026 8457 6404 3445 2128 7580 357 5791 5878 2500 
258	48	40	603	4446 6852 3752 3945 237 8784 3232 5583 8032 4387 5727 7538 6682 1671 360 2915 443 3936 7908 4562 3262 6617 5733 5558 2088 3540 1029 6111 1686 2106 
66	48	357	604	6811 571 6816 3659 9018 8406 7011 4283 4615 698 5560 6102 6226 4073 7510 3087 3073 8282 5990 8413 5657 3158 8026 5249 2491 5714 7568 2484 1663 7630 
735	48	473	605	1080 1329 6858 2434 2803 5507 3069 6082 7178 7670 1949 4721 5193 491 8849 8619 5028 632 4885 5140 7640 5659 8121 1640 6139 3202 16 7947 824 6050 
631	48	179	606	4892 1345 3491 3677 3470 7308 6647 5419 3697 527 5066 8391 2968 6914 6612 3357 6419 6270 2799 1704 4873 2992 7611 1845 5978 1246 2352 1666 2350 924 
634	48	307	607	8034 152 8174 4085 5299 4893 5037 3494 6536 5079 5210 8241 4149 3605 6764 2744 7418 2409 636 3155 8313 7648 784 2331 4173 5223 5576 4660 820 7852 
161	48	223	608	3825 211 6722 3326 5338 5057 5693 3340 7055 2037 2748 7394 8144 2586 4114 7020 384 5140 4543 3987 4649 3460 7163 4421 7374 2757 7352 3845 8720 512 
969	48	250	609	1225 2473 191 8216 4452 110 6607 6943 4307 6702 5352 8949 6666 540 6183 5841 1119 1656 6247 8516 8228 2283 8277 6610 8453 8870 8185 1185 7583 6311 
895	48	439	610	6859 1125 7919 4630 395 7013 693 1966 4048 7099 4589 5908 6244 1752 1712 8140 6803 8630 4117 5673 5286 105 1702 2557 4755 5876 511 6255 4999 
767	48	570	611	2993 7284 7957 1922 6088 4787 1488 8540 4477 6649 6553 3513 4821 6029 8617 2073 501 2602 7392 3744 2244 4447 6158 7846 6862 7091 8890 7505 1579 7401 
1093	48	135	612	8256 8055 596 703 5137 3214 6002 3516 654 4848 4594 7732 7531 4961 7554 4310 8432 2918 4252 7928 1864 4037 6526 6419 7442 8996 4662 1000 1761 7727 
262	48	261	613	4263 8506 2655 6537 8529 4634 7039 5133 8988 5646 1814 3385 3211 6186 2176 5907 2031 8651 422 6808 8227 263 4548 70 6618 3206 2558 4074 5442 85 
268	48	131	614	8608 3037 2634 8213 4894 5213 6162 2568 2489 3024 3021 8927 7697 3181 368 5273 4117 5206 3268 8263 4687 5089 6272 5186 1624 2575 6464 3685 5918 4956 
533	48	202	615	4815 8887 8158 8560 3670 7387 3674 1739 4383 6104 491 1253 6243 2038 1090 5146 6995 2707 8146 3311 8123 1436 1608 4870 5401 6461 788 2311 1471 2067 
539	48	427	616	3612 625 3618 8138 8328 495 8400 1907 3302 2821 7670 2940 6432 7073 546 1119 1880 8618 1669 2469 7949 3705 1433 5612 5574 1064 7582 8182 3967 2417 
111	48	387	617	988 317 2439 3491 3140 4347 5054 4612 118 2627 830 5410 3692 5808 1928 170 4097 4210 3623 1178 8317 3268 4508 3509 1430 5741 4831 5578 8665 7308 
119	48	255	618	5011 2962 663 8621 6147 5745 4202 3342 1853 3791 3436 6046 8922 736 7535 6068 8427 895 3783 6521 5325 9001 8358 4717 3564 1303 1708 1005 2694 517 
647	48	291	619	318 4641 6654 3067 1713 8863 3104 4536 4380 4904 4869 6184 1463 8847 7294 1157 1274 6178 5100 5837 4685 1047 5364 7314 7279 7061 7439 1515 5887 1575 
910	48	468	620	4364 1269 578 7483 1028 3658 8296 8544 4474 6004 5273 3692 6410 1526 4844 8221 1337 5960 108 4798 8009 386 3269 6952 1045 3263 3197 7502 6237 3120 
913	48	74	621	1788 4928 1083 2770 1262 4571 5499 5510 5563 6129 3291 1738 5251 44 1581 1856 7635 655 2114 1179 9003 7844 8001 8189 1558 7161 3033 7978 8886 8441 
912	48	132	622	459 5310 1920 2809 4108 7791 4557 2942 4167 8864 2327 4069 2789 3515 1672 4273 200 303 3401 3402 7905 3204 5249 4425 1454 8839 2750 7720 7466 1574 
840	48	394	623	4081 4027 4573 7034 7037 8132 832 1071 5780 2249 8737 348 5804 2607 3832 6803 8550 267 6631 3706 8120 5955 8874 7700 7726 8480 6699 8528 8855 4851 
144	48	449	624	5392 6592 4085 5038 3649 8381 3101 4224 3165 3698 6378 8944 7719 6476 5682 2875 712 8393 7483 4791 2088 7319 849 6217 7623 5896 1666 513 4956 1743 
1031	48	480	625	3904 2590 5394 6142 7170 7115 4206 3450 4696 8820 8671 2747 3991 3585 6827 148 2702 7045 1860 1861 900 4051 1642 4292 3982 6332 7745 510 1932 2398 
1186	48	21	626	154 5154 3864 88 8464 8278 7016 256 6552 1058 6873 1838 5623 7539 7755 7555 4218 3930 5960 7940 4468 6619 4231 4710 6277 3446 7568 1006 3987 538 
1181	48	111	627	3949 3921 708 4243 390 4022 278 8493 6262 3471 7205 524 819 8490 8679 1234 1090 8752 8621 6674 6673 224 8247 6263 5360 4528 4010 1249 6199 8727 
41	48	472	628	3715 8053 1161 4322 663 5520 7651 6160 6710 7916 7390 6003 23 2980 1587 5901 2032 4964 2680 4867 8384 8398 7923 5147 6849 2956 1915 104 3195 475 
465	48	538	629	3775 5295 4897 8605 1483 6929 5528 5645 6621 2881 289 2033 2403 4596 6081 5683 7927 7962 6840 4463 3261 5088 2557 8992 4640 4915 8912 6258 4499 2574 
1112	48	128	630	980 8463 3678 5475 8115 2344 5230 3855 1443 6022 2501 1317 3664 5387 1335 1137 4218 5326 4032 3079 8318 6469 8080 2898 4814 4643 1455 809 8834 358 
1114	48	24	631	6579 2921 8059 984 6703 8988 3557 3577 5233 6558 7738 5328 2014 931 146 2858 8636 562 3487 123 5046 4542 4118 2276 4422 4738 2896 5819 477 8915 
489	48	189	632	988 2775 4478 89 7227 5609 2489 5968 1506 297 2367 8841 5860 2934 3957 3740 7940 4863 5429 3358 4710 7084 1605 5226 1607 866 3096 2007 1006 2530 
478	48	282	633	217 952 8174 2905 5296 666 6499 236 3257 3302 6341 2520 7615 2302 4905 5725 1679 5563 7476 1090 8513 3815 3152 6524 5758 8889 55 1248 512 2029 
819	48	515	634	8170 1123 1486 4109 6609 1052 1425 5722 7053 3120 4708 7771 7989 4840 6026 4211 4153 3768 8776 6114 4884 99 8333 3310 7440 1825 3093 2039 8939 
342	48	452	635	153 2614 3900 1144 5152 5764 7156 6559 6223 1403 4882 6976 1798 771 3485 5283 1151 4504 2180 4569 7553 5362 4013 7603 6300 3842 2141 1530 7720 
811	48	235	636	2904 2234 8301 6943 5338 5052 3301 1774 6005 8198 5567 29 4143 1445 8802 3851 2369 4275 5282 1434 5511 4732 13 3019 7149 6560 2411 7763 2164 
595	48	79	637	5010 3949 6837 1584 3065 8560 8422 4345 3651 4617 7457 4927 3454 3100 870 2242 1212 3761 4198 4445 6863 6795 4161 1994 1827 1844 4995 1294 6443 
1064	48	19	638	1348 2595 607 621 5605 273 7676 4262 8520 4344 3237 6001 4725 4698 506 367 2504 5929 1404 775 1491 3154 5106 4751 2219 1242 649 4843 4011 
1128	48	582	639	6591 8388 5338 6572 25 3578 5982 7199 4515 5846 2404 342 208 1529 3895 774 8223 3910 5020 5324 2959 5105 5362 2726 5343 5082 7829 5269 415 
1126	48	386	640	5118 6146 6387 4431 2893 3057 6874 6922 5276 3553 1719 4120 1946 894 4279 1179 2978 3933 4608 3646 3466 4876 50 4662 2358 1103 6193 2303 8854 
1138	48	48	641	6856 8384 766 1836 4631 273 3470 2133 6260 6513 2031 8494 3963 5289 2871 633 5062 8574 3057 6938 7949 7564 3787 1624 6019 8896 3506 1104 8917 
527	48	262	642	2615 2471 3594 4578 5212 3308 5054 1907 8273 6623 3387 3380 7365 656 6324 7690 1757 2408 4259 3870 3952 610 3846 6522 7271 1555 1064 8915 434 
1012	48	455	643	8426 2861 3771 5152 7637 8321 2568 1817 7320 5076 6102 4981 7479 2743 1372 8826 8921 541 466 5994 4506 7784 3224 8186 1694 260 4482 721 2161 
449	48	335	644	881 5037 4186 7389 234 6840 2176 1250 915 8 2749 8102 1351 5519 2507 3357 2072 8125 6170 78 1991 8286 6546 6501 1971 7997 2258 5816 682 
904	48	524	645	741 1145 5018 4437 7173 9013 5668 2525 7499 4160 3364 5418 2740 1670 815 5066 2285 6979 7944 8475 960 5481 7169 7276 7461 2009 2028 2065 1513 
435	48	445	646	1304 3599 3632 5880 3535 6160 8270 7245 3477 6551 4284 2227 1940 7696 4969 3483 8518 4563 2271 7661 4607 161 6956 1916 8085 3395 6421 4818 8585 
336	48	366	647	6967 2872 765 1482 1484 3166 1710 5198 2522 6512 4531 7516 8821 1402 5686 285 6366 5805 4214 8552 8311 7359 3602 5180 502 5611 3220 8765 2410 
854	48	78	648	3590 8119 2945 7015 2098 7915 4909 6519 3430 4416 7363 7056 3793 3588 2382 3993 3992 770 1155 8229 1135 1596 3058 6091 7827 3882 5420 2142 8769 
345	48	230	649	881 746 159 2829 8983 233 5825 7597 3347 6326 7696 2688 2244 188 6580 8436 8201 6933 6673 3139 8211 3316 2120 7086 3423 1064 2576 7990 1925 
249	48	396	650	1788 3922 2598 1266 7347 5054 8781 8326 5608 8115 1859 2203 3790 7249 2154 5786 5688 7770 4865 5006 8410 2832 8002 2330 6507 7381 2069 5924 6369 
554	48	178	651	6850 159 983 3719 6385 6388 5492 7571 1815 7416 3804 1290 7750 6822 8167 3669 4716 5026 7233 149 5122 8873 904 2316 7164 6650 6335 4992 649 
92	48	7	652	8057 6982 4102 3534 6389 1713 3450 8194 6348 6512 1444 5869 7758 4096 8228 3871 6556 8061 3260 5893 6093 8013 4872 4526 4134 4401 2105 532 1513 
559	48	552	653	769 4087 2598 3276 5474 80 8688 8784 3554 3430 6285 4413 4142 7410 2940 4937 8068 3464 8007 6270 5952 6543 5596 783 1721 7188 2027 5312 1249 
550	48	433	654	6830 7951 1342 3993 8567 1321 6532 6897 399 8111 4707 2989 5581 4721 2033 7438 5385 3768 1271 5548 4560 166 786 8592 7604 8979 5691 7463 4854 
1057	48	461	655	150 5398 577 5154 4788 4345 138 4615 8097 1079 4699 3238 2380 737 8068 3833 4882 4219 2287 8359 2954 5181 2578 1977 7372 1725 1604 1519 2009 
685	48	330	656	319 3496 6599 452 5476 3418 5946 4692 1947 2745 7500 2622 2466 8395 7301 103 7489 5122 7221 3546 1021 4173 2491 4423 7278 6117 7165 8761 6377 
684	48	50	657	3751 6756 2719 455 1332 190 3658 8465 5353 697 2782 4141 1257 180 288 6987 549 8966 3879 1357 4243 7046 5323 8696 1883 1770 8088 4837 350 
681	48	206	658	6497 3801 1483 6722 5525 6084 7670 5357 4947 3237 6662 4595 3992 6822 4252 6931 3352 481 1621 1848 8898 8896 2076 1536 3846 824 2253 8856 
459	48	93	659	2617 3758 592 3773 8216 4108 5135 7973 3196 7077 5703 544 8829 3861 2709 7392 2934 2980 4870 2275 3689 7251 8899 4739 3223 356 2539 1412 4500 
133	48	599	660	2639 631 4242 7032 5606 8466 1871 1588 6550 8884 8922 1651 2649 2937 440 7638 565 8530 3310 4544 961 4875 5404 1705 3447 2068 6070 2061 2690 
132	48	559	661	6834 2456 5214 7653 8010 2545 5542 4141 7591 7628 6206 3187 2019 2030 8845 7477 2465 5068 4563 5671 4465 321 7843 901 5564 2353 1479 5977 8975 
493	48	525	662	1718 8057 456 2452 3793 5494 8327 7381 6128 5981 5234 1856 4 7433 1378 1650 6581 776 1889 3132 6950 4157 1707 6503 8184 4424 3090 1478 2796 
931	48	280	663	194 1906 3307 5432 6340 6434 5230 7948 7610 5544 8 2179 8845 3934 4256 262 1930 8453 5677 5043 1433 6402 8952 5341 4664 4016 7339 6317 8970 
409	48	28	664	3636 4835 453 5072 6898 2306 4927 2301 6414 7490 3013 7590 284 3943 3663 3961 2855 261 5733 5222 4018 5248 7585 8895 7214 36 350 1385 8643 
372	48	181	665	6855 3433 2590 114 7225 7019 5354 2884 2782 3107 5562 7980 420 3086 467 3990 8102 2281 3609 2933 8203 5277 3464 4933 58 3565 2080 1438 1412 
85	48	150	666	8254 6593 1204 132 6902 8320 3230 1714 3343 5439 4530 2151 8716 1551 614 5890 1957 6917 5128 226 5407 1974 6930 5242 1247 511 2535 8976 7187 
899	48	298	667	8367 6839 2435 133 8680 8019 5137 2136 4824 3433 1468 2814 3400 8008 6602 6092 8690 6468 6056 4152 2273 4504 6453 471 1688 7182 6030 7545 6695 
243	48	544	668	6854 886 4541 5507 4579 1630 1982 6763 6412 5906 7693 7470 1401 6686 2722 6225 2728 1493 6934 4794 5485 548 5834 6421 7709 1106 1405 7186 1660 
295	48	290	669	3827 3063 4574 4433 8448 6973 5415 3216 2052 4925 6767 698 7775 6067 8905 7914 7736 1294 891 2810 4099 933 6848 5484 8534 7004 6401 5187 7726 
1001	48	186	670	3420 8628 6744 8305 1907 6266 5587 3129 49 2224 8825 1034 3895 2811 2763 8750 7908 4441 489 7665 1917 5670 5222 7305 640 3989 5576 2061 1567 
592	48	356	671	607 8743 3061 8112 5073 4476 2347 6265 972 699 6259 5585 1399 1756 5789 2447 8755 2645 7023 3150 1991 7271 908 4421 5447 2996 8859 3709 2378 
171	48	98	672	8172 1867 8369 6984 5293 5156 133 8461 7791 5056 5502 1503 3473 7516 3089 3085 2366 2070 1311 3819 5553 387 5539 2971 8843 8952 6568 4154 8857 
971	48	426	673	1084 5174 2737 111 275 8112 4014 1421 2522 6667 344 428 4987 2247 2266 7476 1274 2766 2679 3170 5363 7087 3375 6359 6194 3679 3097 8853 8669 
979	48	360	674	4303 3863 2652 8744 4290 4787 257 5493 5708 8437 7157 4822 7387 7538 4867 2039 8778 8068 1460 3408 3542 8896 6757 5084 8482 4857 7183 6375 8833 
15	48	336	675	2710 8238 7030 6894 6940 3302 7835 6080 5479 2785 2229 4410 5781 547 5288 1313 5009 1919 8283 3155 3288 6861 4664 6295 6358 7162 5850 7527 7466 
860	48	408	676	2771 7035 4706 5942 6289 7322 6335 5092 3124 3768 2385 7699 5064 145 3585 7809 3018 5894 9020 7007 5405 4012 7686 5856 2415 474 3190 1761 2105 
863	48	584	677	3827 6590 8236 6818 8382 5648 1971 2948 7133 5134 4952 6345 1837 4383 3125 1563 8373 2878 4192 1491 3137 489 102 7124 5265 7210 7147 5614 8853 
1149	48	312	678	4084 2733 6838 4228 3271 8322 6953 1427 7616 3186 6202 442 1293 2504 5848 8140 462 3131 8335 6618 3176 5579 4915 1364 4585 2533 2388 5858 6218 
928	48	511	679	6961 2714 2926 7172 3166 4639 3230 1612 3696 6184 5864 6244 4841 997 8515 3744 6849 4469 4547 1437 4877 4640 1821 7062 7375 8589 1240 2167 683 
